sha256,kept_relative_path,removed_relative_path,label_name
840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf,data/raw/Training/notumor/Tr-no_1203.jpg,data/raw/Training/notumor/Tr-no_725.jpg,notumor
7d5fb3078f6ed56884ebf8c14928f4e8e05ffd2065cf1b5f4b23cd6dfa3f49ef,data/raw/Training/notumor/Tr-no_1208.jpg,data/raw/Training/notumor/Tr-no_410.jpg,notumor
49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,data/raw/Training/notumor/Tr-no_1240.jpg,data/raw/Training/notumor/Tr-no_990.jpg,notumor
17bd1588f84aafbccb846c974ae1f24cef5ce6f0fc0f32a4417af50bfe9f52cd,data/raw/Training/notumor/Tr-no_1244.jpg,data/raw/Training/notumor/Tr-no_1392.jpg,notumor
17bd1588f84aafbccb846c974ae1f24cef5ce6f0fc0f32a4417af50bfe9f52cd,data/raw/Training/notumor/Tr-no_1244.jpg,data/raw/Training/notumor/Tr-no_781.jpg,notumor
b396caa83da170f384de32368fd40ab0fbb00232e12fd2b463eddff69741af44,data/raw/Training/notumor/Tr-no_1245.jpg,data/raw/Training/notumor/Tr-no_133.jpg,notumor
1e1a27e88f2812b4b950fca09bf5f4b8fe20514826756ac69b37b43c0c73214b,data/raw/Training/notumor/Tr-no_1267.jpg,data/raw/Training/notumor/Tr-no_380.jpg,notumor
1e1a27e88f2812b4b950fca09bf5f4b8fe20514826756ac69b37b43c0c73214b,data/raw/Training/notumor/Tr-no_1267.jpg,data/raw/Training/notumor/Tr-no_387.jpg,notumor
1760da4ac516c8564bf06bc349176a1463dbb49f4de7b6d0b986ff015b96bd62,data/raw/Training/notumor/Tr-no_1281.jpg,data/raw/Training/notumor/Tr-no_550.jpg,notumor
2779f5d9e97ff8a2283e34ab88a7e6de22c561367944758e2796f427fd2dddd9,data/raw/Training/notumor/Tr-no_1288.jpg,data/raw/Training/notumor/Tr-no_831.jpg,notumor
2779f5d9e97ff8a2283e34ab88a7e6de22c561367944758e2796f427fd2dddd9,data/raw/Training/notumor/Tr-no_1288.jpg,data/raw/Training/notumor/Tr-no_863.jpg,notumor
84acb850a9c5348cd00623122246c83dffd727e007aedc1d484e39d06e784c6f,data/raw/Training/notumor/Tr-no_1289.jpg,data/raw/Training/notumor/Tr-no_156.jpg,notumor
ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,data/raw/Training/notumor/Tr-no_1290.jpg,data/raw/Training/notumor/Tr-no_281.jpg,notumor
ce8380b51fcf1dbb1347069191fbeabf20712e1b0673efc65c08c87c70b1a1af,data/raw/Training/notumor/Tr-no_1291.jpg,data/raw/Training/notumor/Tr-no_490.jpg,notumor
e22f980ae6f8f79a1fd96c0e2711d06767493d2d7c19d885fd89f6207702c3f3,data/raw/Training/notumor/Tr-no_1302.jpg,data/raw/Training/notumor/Tr-no_341.jpg,notumor
7c103b082c141631e8475390a8b06ef7ef0cfba10e61cf2d4ce9dd1e2b08dfb0,data/raw/Training/notumor/Tr-no_1309.jpg,data/raw/Training/notumor/Tr-no_699.jpg,notumor
b7c27d5f1a82137601cc7630779fe2aa120bd9cfd9ddf3a2607c86255de7c9f0,data/raw/Training/notumor/Tr-no_1316.jpg,data/raw/Training/notumor/Tr-no_475.jpg,notumor
c5482c04ad0af03abc08de261901fdaa6811a99ca11a270e8dc89c550e3ccdfa,data/raw/Training/notumor/Tr-no_1326.jpg,data/raw/Training/notumor/Tr-no_411.jpg,notumor
1180fefcd5ba2a8f43c541c3158c3d6b3edb8309eab8dc9c61f109d10d5b5050,data/raw/Training/notumor/Tr-no_1330.jpg,data/raw/Training/notumor/Tr-no_825.jpg,notumor
682871b3c7250e0c56b28688840ac15101ec847a891e0b2d2cb72f0436ff8073,data/raw/Training/notumor/Tr-no_1333.jpg,data/raw/Training/notumor/Tr-no_273.jpg,notumor
95ffabd6cfd94e094cd1af64396bfa75f578a012f52b23cbf8e5fa828ffa4863,data/raw/Training/notumor/Tr-no_1334.jpg,data/raw/Training/notumor/Tr-no_235.jpg,notumor
23794834130a37699051efa29c29b9af12ae94b6a65d3957d7f9ad667f9bdf0f,data/raw/Training/notumor/Tr-no_1336.jpg,data/raw/Training/notumor/Tr-no_165.jpg,notumor
6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,data/raw/Training/notumor/Tr-no_134.jpg,data/raw/Training/notumor/Tr-no_255.jpg,notumor
fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,data/raw/Training/notumor/Tr-no_1346.jpg,data/raw/Training/notumor/Tr-no_889.jpg,notumor
f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,data/raw/Training/notumor/Tr-no_1374.jpg,data/raw/Training/notumor/Tr-no_840.jpg,notumor
84b2155377f2b5ec87d3988642b885d5b6249e7907486184ac311e15a8a599a9,data/raw/Training/notumor/Tr-no_1379.jpg,data/raw/Training/notumor/Tr-no_810.jpg,notumor
24d874e516a3da5ce8ada80135a0a62c8474538f72f098ad9d3e7ff794595f35,data/raw/Training/notumor/Tr-no_138.jpg,data/raw/Training/notumor/Tr-no_1383.jpg,notumor
65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,data/raw/Training/notumor/Tr-no_1390.jpg,data/raw/Training/notumor/Tr-no_565.jpg,notumor
8a05324c1e59d079c88ad71e484739999eab506d3e7eb1bca857264329113b94,data/raw/Training/notumor/Tr-no_1393.jpg,data/raw/Training/notumor/Tr-no_642.jpg,notumor
bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,data/raw/Training/notumor/Tr-no_1395.jpg,data/raw/Training/notumor/Tr-no_17.jpg,notumor
90b09a698e88ffae221f5f5c0c732e7a17e93387b4e91fc0be28b3aa3b91ba33,data/raw/Training/notumor/Tr-no_1397.jpg,data/raw/Training/notumor/Tr-no_660.jpg,notumor
6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02,data/raw/Training/notumor/Tr-no_1398.jpg,data/raw/Training/notumor/Tr-no_516.jpg,notumor
76d577713f1cf4414f780058f2079f7e6446aba86e89a86d7dd36401ca79a727,data/raw/Training/notumor/Tr-no_14.jpg,data/raw/Training/notumor/Tr-no_48.jpg,notumor
8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112,data/raw/Training/notumor/Tr-no_168.jpg,data/raw/Training/notumor/Tr-no_230.jpg,notumor
8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112,data/raw/Training/notumor/Tr-no_168.jpg,data/raw/Training/notumor/Tr-no_738.jpg,notumor
280d387f9ef5c5407c3a5618fc7e3a861fed385c6f4c2e11e1ee9b13a7faa102,data/raw/Training/notumor/Tr-no_194.jpg,data/raw/Training/notumor/Tr-no_219.jpg,notumor
20b0c7de1c131e75deff54e8f0c51eef6c48116cdcbf7bb1f47fc7e4c7f07ab1,data/raw/Training/notumor/Tr-no_224.jpg,data/raw/Training/notumor/Tr-no_232.jpg,notumor
20b0c7de1c131e75deff54e8f0c51eef6c48116cdcbf7bb1f47fc7e4c7f07ab1,data/raw/Training/notumor/Tr-no_224.jpg,data/raw/Training/notumor/Tr-no_29.jpg,notumor
25c13de1f058a3b2d081828fab9a6589ac1feba9a0c3963e8033115e3b9bc2ee,data/raw/Training/notumor/Tr-no_250.jpg,data/raw/Training/notumor/Tr-no_472.jpg,notumor
64eee5cd2516c265ea888fc3d784e97daed289385a487567e66b2aabacf50555,data/raw/Training/notumor/Tr-no_280.jpg,data/raw/Training/notumor/Tr-no_448.jpg,notumor
2db2426323e2d116ddfd79ca17da4f0c3861a527eba11414ce1ffe403b5810bd,data/raw/Training/notumor/Tr-no_293.jpg,data/raw/Training/notumor/Tr-no_60.jpg,notumor
ee17905768c01705c6abcc330d664f063c5ceada4e3ea6722be796cc9bc9986f,data/raw/Training/notumor/Tr-no_304.jpg,data/raw/Training/notumor/Tr-no_916.jpg,notumor
e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,data/raw/Training/notumor/Tr-no_315.jpg,data/raw/Training/notumor/Tr-no_8.jpg,notumor
e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,data/raw/Training/notumor/Tr-no_315.jpg,data/raw/Training/notumor/Tr-no_935.jpg,notumor
3e66ecd9f2d07394ea13b8f2ce9212677a14aea1066e13a1445b00cbc59b998e,data/raw/Training/notumor/Tr-no_349.jpg,data/raw/Training/notumor/Tr-no_779.jpg,notumor
4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,data/raw/Training/notumor/Tr-no_356.jpg,data/raw/Training/notumor/Tr-no_463.jpg,notumor
b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,data/raw/Training/notumor/Tr-no_388.jpg,data/raw/Training/notumor/Tr-no_636.jpg,notumor
a8bf58f1fee6cc15adfbbbbe78513606502269b917a52dfe0991621ad5ba401c,data/raw/Training/notumor/Tr-no_40.jpg,data/raw/Training/notumor/Tr-no_581.jpg,notumor
5f51fecec97f1264f4cb6a9f7d0d847f17e49033ec034b11d2cc5c8b79ba6519,data/raw/Training/notumor/Tr-no_421.jpg,data/raw/Training/notumor/Tr-no_582.jpg,notumor
da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,data/raw/Training/notumor/Tr-no_423.jpg,data/raw/Training/notumor/Tr-no_63.jpg,notumor
4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,data/raw/Training/notumor/Tr-no_43.jpg,data/raw/Training/notumor/Tr-no_963.jpg,notumor
fb32f456cca40bf1867369a4abcae84ff15d634bc56637a568d09449114f95ae,data/raw/Training/notumor/Tr-no_433.jpg,data/raw/Training/notumor/Tr-no_492.jpg,notumor
37d13e11e66c736b2174792a44b897777f212e935d5c74141ced8dc58d610672,data/raw/Training/notumor/Tr-no_435.jpg,data/raw/Training/notumor/Tr-no_755.jpg,notumor
ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,data/raw/Training/notumor/Tr-no_447.jpg,data/raw/Training/notumor/Tr-no_720.jpg,notumor
ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,data/raw/Training/notumor/Tr-no_447.jpg,data/raw/Training/notumor/Tr-no_839.jpg,notumor
b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,data/raw/Training/notumor/Tr-no_455.jpg,data/raw/Training/notumor/Tr-no_866.jpg,notumor
2bcf7f2051a470cc90e74522c8141783f4e6e3b36b033e622bb446070804fbce,data/raw/Training/notumor/Tr-no_473.jpg,data/raw/Training/notumor/Tr-no_778.jpg,notumor
d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,data/raw/Training/notumor/Tr-no_486.jpg,data/raw/Training/notumor/Tr-no_920.jpg,notumor
29f5011764730ed401f04b4978195c0b9fcedb005c3408f89a7586259cb1b675,data/raw/Training/notumor/Tr-no_493.jpg,data/raw/Training/notumor/Tr-no_664.jpg,notumor
41efe60c9486d5c559d6ede0449c1da09b12bfbf8241ba4f28c60f82634cfe04,data/raw/Training/notumor/Tr-no_499.jpg,data/raw/Training/notumor/Tr-no_734.jpg,notumor
7adb02dafa127d16b635a76df10314f68ded12fa7a20457e4d666d2873a2130f,data/raw/Training/notumor/Tr-no_518.jpg,data/raw/Training/notumor/Tr-no_92.jpg,notumor
6296fc94ca1dba543a77ac0312ae4eda86053a44d81a9151e77e1e6b90bd91d3,data/raw/Training/notumor/Tr-no_524.jpg,data/raw/Training/notumor/Tr-no_617.jpg,notumor
79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,data/raw/Training/notumor/Tr-no_540.jpg,data/raw/Training/notumor/Tr-no_753.jpg,notumor
8df1125bc5a3901ae602be99db7d676e79744a93eb6ed69de91b86cdb087a7a1,data/raw/Training/notumor/Tr-no_56.jpg,data/raw/Training/notumor/Tr-no_73.jpg,notumor
2e9979eb629886f51f2e4b143f7526fe57537077b3bcb1bfd7d4ecad00b30547,data/raw/Training/notumor/Tr-no_577.jpg,data/raw/Training/notumor/Tr-no_764.jpg,notumor
3fcd47df13022dff9310847e66344a301655fc62a565598336433f9c098e5074,data/raw/Training/notumor/Tr-no_58.jpg,data/raw/Training/notumor/Tr-no_906.jpg,notumor
a820973ab9e444f92fdc4e5eb2e584a72d5da660675f1793469f229f40199538,data/raw/Training/notumor/Tr-no_588.jpg,data/raw/Training/notumor/Tr-no_989.jpg,notumor
23a839738271bed355a592894783aaec5b225a7ea883e26b116b63a6edb819a1,data/raw/Training/notumor/Tr-no_649.jpg,data/raw/Training/notumor/Tr-no_817.jpg,notumor
8d1b8cb2975b43db869caaecbffd11f51651b6c25d35928f84cc295215cfb822,data/raw/Training/notumor/Tr-no_673.jpg,data/raw/Training/notumor/Tr-no_995.jpg,notumor
f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,data/raw/Training/notumor/Tr-no_721.jpg,data/raw/Training/notumor/Tr-no_81.jpg,notumor
413708f4f5a9e003997c5c966035431a1bd741b16cde99a42ca6155cccf8f17d,data/raw/Training/notumor/Tr-no_750.jpg,data/raw/Training/notumor/Tr-no_843.jpg,notumor
7f04f0b6fd5821e19cf5a273a540df06a1f6bdcaa63bb235743e274fff825fbd,data/raw/Training/notumor/Tr-no_766.jpg,data/raw/Training/notumor/Tr-no_967.jpg,notumor
303c5c415fc8be331907a13c78d499fa000f24788fab65f7c9171c448978b09f,data/raw/Training/notumor/Tr-no_880.jpg,data/raw/Training/notumor/Tr-no_918.jpg,notumor
ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,data/raw/Training/notumor/Tr-no_933.jpg,data/raw/Training/notumor/Tr-no_969.jpg,notumor
b204aa522460d1a772549e65023ac4f67b3ad1f57a1be54c59ece19fcd2d0081,data/raw/Training/pituitary/Tr-pi_1071.jpg,data/raw/Training/pituitary/Tr-pi_1207.jpg,pituitary
b204aa522460d1a772549e65023ac4f67b3ad1f57a1be54c59ece19fcd2d0081,data/raw/Training/pituitary/Tr-pi_1071.jpg,data/raw/Training/pituitary/Tr-pi_991.jpg,pituitary
93ea61a9b554ed27c76d767221bba1d6c8b24a03521aee53f4b822b89efa41b2,data/raw/Training/pituitary/Tr-pi_1098.jpg,data/raw/Training/pituitary/Tr-pi_1155.jpg,pituitary
ac081dc77c62c1902feb757aa652c2af19c67d31ec646fd3f2a50249729f570c,data/raw/Training/pituitary/Tr-pi_1122.jpg,data/raw/Training/pituitary/Tr-pi_1196.jpg,pituitary
ac081dc77c62c1902feb757aa652c2af19c67d31ec646fd3f2a50249729f570c,data/raw/Training/pituitary/Tr-pi_1122.jpg,data/raw/Training/pituitary/Tr-pi_943.jpg,pituitary
de35915b30be9cb513305bb03b1fcf263dadf7259aa666e02f09215118f7f65a,data/raw/Training/pituitary/Tr-pi_1154.jpg,data/raw/Training/pituitary/Tr-pi_1211.jpg,pituitary
de35915b30be9cb513305bb03b1fcf263dadf7259aa666e02f09215118f7f65a,data/raw/Training/pituitary/Tr-pi_1154.jpg,data/raw/Training/pituitary/Tr-pi_1339.jpg,pituitary
de35915b30be9cb513305bb03b1fcf263dadf7259aa666e02f09215118f7f65a,data/raw/Training/pituitary/Tr-pi_1154.jpg,data/raw/Training/pituitary/Tr-pi_160.jpg,pituitary
f764c8846c7fe11dce4e99b2bfa153347eb2976ae53857392f31f82b127b2270,data/raw/Training/pituitary/Tr-pi_1181.jpg,data/raw/Training/pituitary/Tr-pi_668.jpg,pituitary
aff49c4e9fbe859bc0608338e96e8e4eab4743e7100c05f81b48e68a799d38d4,data/raw/Training/pituitary/Tr-pi_1187.jpg,data/raw/Training/pituitary/Tr-pi_384.jpg,pituitary
aff49c4e9fbe859bc0608338e96e8e4eab4743e7100c05f81b48e68a799d38d4,data/raw/Training/pituitary/Tr-pi_1187.jpg,data/raw/Training/pituitary/Tr-pi_863.jpg,pituitary
